2026-08-09 00:12:05,997 | INFO | __main__ | --- Processing Input Query: 'What is 2 + 2?' ---
2026-08-09 00:12:06,135 | INFO | nemoguardrails.actions.action_dispatcher | Initializing action dispatcher
2026-08-09 00:12:06,140 | INFO | nemoguardrails.actions.action_dispatcher | Added create_event to actions
2026-08-09 00:12:06,142 | INFO | nemoguardrails.actions.action_dispatcher | Added wolfram alpha request to actions
2026-08-09 00:12:06,143 | INFO | nemoguardrails.actions.action_dispatcher | Added retrieve_relevant_chunks to actions
2026-08-09 00:12:06,155 | INFO | nemoguardrails.actions.action_dispatcher | Added call_activefence_api to actions
2026-08-09 00:12:06,157 | INFO | nemoguardrails.actions.action_dispatcher | Added ai_defense_inspect to actions
2026-08-09 00:12:06,159 | INFO | nemoguardrails.actions.action_dispatcher | Added GetAttentionPercentageAction to actions
2026-08-09 00:12:06,160 | INFO | nemoguardrails.actions.action_dispatcher | Added UpdateAttentionMaterializedViewAction to actions
2026-08-09 00:12:06,161 | INFO | nemoguardrails.actions.action_dispatcher | Added autoalign_factcheck_output_api to actions
2026-08-09 00:12:06,162 | INFO | nemoguardrails.actions.action_dispatcher | Added autoalign_groundedness_output_api to actions
2026-08-09 00:12:06,162 | INFO | nemoguardrails.actions.action_dispatcher | Added autoalign_input_api to actions
2026-08-09 00:12:06,162 | INFO | nemoguardrails.actions.action_dispatcher | Added autoalign_output_api to actions
2026-08-09 00:12:06,173 | INFO | nemoguardrails.actions.action_dispatcher | Added ClavataCheckAction to actions
2026-08-09 00:12:06,175 | INFO | nemoguardrails.actions.action_dispatcher | Added call cleanlab api to actions
2026-08-09 00:12:06,177 | INFO | nemoguardrails.actions.action_dispatcher | Added content_safety_check_input to actions
2026-08-09 00:12:06,178 | INFO | nemoguardrails.actions.action_dispatcher | Added content_safety_check_output to actions
2026-08-09 00:12:06,178 | INFO | nemoguardrails.actions.action_dispatcher | Added detect_language to actions
2026-08-09 00:12:06,180 | INFO | nemoguardrails.actions.action_dispatcher | Added context_bloat_detection to actions
2026-08-09 00:12:06,185 | INFO | nemoguardrails.actions.action_dispatcher | Added crowdstrike_aidr_guard to actions
2026-08-09 00:12:06,195 | INFO | nemoguardrails.actions.action_dispatcher | Added alignscore_check_facts to actions
2026-08-09 00:12:06,195 | INFO | nemoguardrails.actions.action_dispatcher | Added alignscore request to actions
2026-08-09 00:12:06,196 | INFO | nemoguardrails.actions.action_dispatcher | Added self_check_facts to actions
2026-08-09 00:12:06,198 | INFO | nemoguardrails.actions.action_dispatcher | Added call fiddler faithfulness to actions
2026-08-09 00:12:06,198 | INFO | nemoguardrails.actions.action_dispatcher | Added call fiddler safety on bot message to actions
2026-08-09 00:12:06,199 | INFO | nemoguardrails.actions.action_dispatcher | Added call fiddler safety on user message to actions
2026-08-09 00:12:06,200 | INFO | nemoguardrails.actions.action_dispatcher | Added call gcpnlp api to actions
2026-08-09 00:12:06,207 | INFO | nemoguardrails.actions.action_dispatcher | Added gliner_detect_pii to actions
2026-08-09 00:12:06,207 | INFO | nemoguardrails.actions.action_dispatcher | Added gliner_mask_pii to actions
2026-08-09 00:12:06,213 | INFO | nemoguardrails.actions.action_dispatcher | Added validate_guardrails_ai_input to actions
2026-08-09 00:12:06,213 | INFO | nemoguardrails.actions.action_dispatcher | Added validate_guardrails_ai_output to actions
2026-08-09 00:12:06,215 | INFO | nemoguardrails.actions.action_dispatcher | Added self_check_hallucination to actions
2026-08-09 00:12:06,219 | INFO | nemoguardrails.actions.action_dispatcher | Added hf_classifier_check_input to actions
2026-08-09 00:12:06,219 | INFO | nemoguardrails.actions.action_dispatcher | Added hf_classifier_check_output to actions
2026-08-09 00:12:06,219 | INFO | nemoguardrails.actions.action_dispatcher | Added hf_classifier_check_retrieval to actions
2026-08-09 00:12:06,226 | INFO | nemoguardrails.actions.action_dispatcher | Added injection_detection to actions
