2026-08-04 23:55:32,511 | INFO | __main__ | --- Processing Input Query: 'What is 2 + 2?' ---
2026-08-04 23:55:32,656 | INFO | nemoguardrails.actions.action_dispatcher | Initializing action dispatcher
2026-08-04 23:55:32,660 | INFO | nemoguardrails.actions.action_dispatcher | Added create_event to actions
2026-08-04 23:55:32,661 | INFO | nemoguardrails.actions.action_dispatcher | Added wolfram alpha request to actions
2026-08-04 23:55:32,664 | INFO | nemoguardrails.actions.action_dispatcher | Added retrieve_relevant_chunks to actions
2026-08-04 23:55:32,677 | INFO | nemoguardrails.actions.action_dispatcher | Added call_activefence_api to actions
2026-08-04 23:55:32,681 | INFO | nemoguardrails.actions.action_dispatcher | Added ai_defense_inspect to actions
2026-08-04 23:55:32,684 | INFO | nemoguardrails.actions.action_dispatcher | Added GetAttentionPercentageAction to actions
2026-08-04 23:55:32,684 | INFO | nemoguardrails.actions.action_dispatcher | Added UpdateAttentionMaterializedViewAction to actions
2026-08-04 23:55:32,687 | INFO | nemoguardrails.actions.action_dispatcher | Added autoalign_factcheck_output_api to actions
2026-08-04 23:55:32,687 | INFO | nemoguardrails.actions.action_dispatcher | Added autoalign_groundedness_output_api to actions
2026-08-04 23:55:32,687 | INFO | nemoguardrails.actions.action_dispatcher | Added autoalign_input_api to actions
2026-08-04 23:55:32,687 | INFO | nemoguardrails.actions.action_dispatcher | Added autoalign_output_api to actions
2026-08-04 23:55:32,702 | INFO | nemoguardrails.actions.action_dispatcher | Added ClavataCheckAction to actions
2026-08-04 23:55:32,705 | INFO | nemoguardrails.actions.action_dispatcher | Added call cleanlab api to actions
2026-08-04 23:55:32,707 | INFO | nemoguardrails.actions.action_dispatcher | Added content_safety_check_input to actions
2026-08-04 23:55:32,707 | INFO | nemoguardrails.actions.action_dispatcher | Added content_safety_check_output to actions
2026-08-04 23:55:32,707 | INFO | nemoguardrails.actions.action_dispatcher | Added detect_language to actions
2026-08-04 23:55:32,710 | INFO | nemoguardrails.actions.action_dispatcher | Added context_bloat_detection to actions
2026-08-04 23:55:32,714 | INFO | nemoguardrails.actions.action_dispatcher | Added crowdstrike_aidr_guard to actions
2026-08-04 23:55:32,723 | INFO | nemoguardrails.actions.action_dispatcher | Added alignscore_check_facts to actions
2026-08-04 23:55:32,723 | INFO | nemoguardrails.actions.action_dispatcher | Added alignscore request to actions
2026-08-04 23:55:32,723 | INFO | nemoguardrails.actions.action_dispatcher | Added self_check_facts to actions
2026-08-04 23:55:32,727 | INFO | nemoguardrails.actions.action_dispatcher | Added call fiddler faithfulness to actions
2026-08-04 23:55:32,728 | INFO | nemoguardrails.actions.action_dispatcher | Added call fiddler safety on bot message to actions
2026-08-04 23:55:32,728 | INFO | nemoguardrails.actions.action_dispatcher | Added call fiddler safety on user message to actions
2026-08-04 23:55:32,730 | INFO | nemoguardrails.actions.action_dispatcher | Added call gcpnlp api to actions
2026-08-04 23:55:32,737 | INFO | nemoguardrails.actions.action_dispatcher | Added gliner_detect_pii to actions
2026-08-04 23:55:32,738 | INFO | nemoguardrails.actions.action_dispatcher | Added gliner_mask_pii to actions
2026-08-04 23:55:32,746 | INFO | nemoguardrails.actions.action_dispatcher | Added validate_guardrails_ai_input to actions
2026-08-04 23:55:32,746 | INFO | nemoguardrails.actions.action_dispatcher | Added validate_guardrails_ai_output to actions
2026-08-04 23:55:32,748 | INFO | nemoguardrails.actions.action_dispatcher | Added self_check_hallucination to actions
2026-08-04 23:55:32,753 | INFO | nemoguardrails.actions.action_dispatcher | Added hf_classifier_check_input to actions
2026-08-04 23:55:32,753 | INFO | nemoguardrails.actions.action_dispatcher | Added hf_classifier_check_output to actions
2026-08-04 23:55:32,753 | INFO | nemoguardrails.actions.action_dispatcher | Added hf_classifier_check_retrieval to actions
2026-08-04 23:55:32,760 | INFO | nemoguardrails.actions.action_dispatcher | Added injection_detection to actions
2026-08-04 23:55:32,768 | INFO | nemoguardrails.actions.action_dispatcher | Added jailbreak_detection_heuristics to actions
2026-08-04 23:55:32,768 | INFO | nemoguardrails.actions.action_dispatcher | Added jailbreak_detection_model to actions
2026-08-04 23:55:32,770 | INFO | nemoguardrails.actions.action_dispatcher | Added llama_guard_check_input to actions
