2026-08-04 23:37:22,917 | INFO | __main__ | --- Processing Input Query: 'What is 2 + 2?' ---
2026-08-04 23:37:23,128 | INFO | nemoguardrails.actions.action_dispatcher | Initializing action dispatcher
2026-08-04 23:37:23,133 | INFO | nemoguardrails.actions.action_dispatcher | Added create_event to actions
2026-08-04 23:37:23,134 | INFO | nemoguardrails.actions.action_dispatcher | Added wolfram alpha request to actions
2026-08-04 23:37:23,135 | INFO | nemoguardrails.actions.action_dispatcher | Added retrieve_relevant_chunks to actions
2026-08-04 23:37:23,146 | INFO | nemoguardrails.actions.action_dispatcher | Added call_activefence_api to actions
2026-08-04 23:37:23,148 | INFO | nemoguardrails.actions.action_dispatcher | Added ai_defense_inspect to actions
2026-08-04 23:37:23,151 | INFO | nemoguardrails.actions.action_dispatcher | Added GetAttentionPercentageAction to actions
2026-08-04 23:37:23,151 | INFO | nemoguardrails.actions.action_dispatcher | Added UpdateAttentionMaterializedViewAction to actions
2026-08-04 23:37:23,152 | INFO | nemoguardrails.actions.action_dispatcher | Added autoalign_factcheck_output_api to actions
2026-08-04 23:37:23,153 | INFO | nemoguardrails.actions.action_dispatcher | Added autoalign_groundedness_output_api to actions
2026-08-04 23:37:23,153 | INFO | nemoguardrails.actions.action_dispatcher | Added autoalign_input_api to actions
2026-08-04 23:37:23,153 | INFO | nemoguardrails.actions.action_dispatcher | Added autoalign_output_api to actions
2026-08-04 23:37:23,162 | INFO | nemoguardrails.actions.action_dispatcher | Added ClavataCheckAction to actions
2026-08-04 23:37:23,164 | INFO | nemoguardrails.actions.action_dispatcher | Added call cleanlab api to actions
2026-08-04 23:37:23,166 | INFO | nemoguardrails.actions.action_dispatcher | Added content_safety_check_input to actions
2026-08-04 23:37:23,166 | INFO | nemoguardrails.actions.action_dispatcher | Added content_safety_check_output to actions
2026-08-04 23:37:23,166 | INFO | nemoguardrails.actions.action_dispatcher | Added detect_language to actions
2026-08-04 23:37:23,168 | INFO | nemoguardrails.actions.action_dispatcher | Added context_bloat_detection to actions
2026-08-04 23:37:23,171 | INFO | nemoguardrails.actions.action_dispatcher | Added crowdstrike_aidr_guard to actions
2026-08-04 23:37:23,178 | INFO | nemoguardrails.actions.action_dispatcher | Added alignscore_check_facts to actions
2026-08-04 23:37:23,178 | INFO | nemoguardrails.actions.action_dispatcher | Added alignscore request to actions
2026-08-04 23:37:23,178 | INFO | nemoguardrails.actions.action_dispatcher | Added self_check_facts to actions
2026-08-04 23:37:23,180 | INFO | nemoguardrails.actions.action_dispatcher | Added call fiddler faithfulness to actions
2026-08-04 23:37:23,180 | INFO | nemoguardrails.actions.action_dispatcher | Added call fiddler safety on bot message to actions
2026-08-04 23:37:23,180 | INFO | nemoguardrails.actions.action_dispatcher | Added call fiddler safety on user message to actions
2026-08-04 23:37:23,181 | INFO | nemoguardrails.actions.action_dispatcher | Added call gcpnlp api to actions
2026-08-04 23:37:23,188 | INFO | nemoguardrails.actions.action_dispatcher | Added gliner_detect_pii to actions
2026-08-04 23:37:23,188 | INFO | nemoguardrails.actions.action_dispatcher | Added gliner_mask_pii to actions
2026-08-04 23:37:23,194 | INFO | nemoguardrails.actions.action_dispatcher | Added validate_guardrails_ai_input to actions
2026-08-04 23:37:23,194 | INFO | nemoguardrails.actions.action_dispatcher | Added validate_guardrails_ai_output to actions
2026-08-04 23:37:23,196 | INFO | nemoguardrails.actions.action_dispatcher | Added self_check_hallucination to actions
2026-08-04 23:37:23,199 | INFO | nemoguardrails.actions.action_dispatcher | Added hf_classifier_check_input to actions
2026-08-04 23:37:23,199 | INFO | nemoguardrails.actions.action_dispatcher | Added hf_classifier_check_output to actions
2026-08-04 23:37:23,199 | INFO | nemoguardrails.actions.action_dispatcher | Added hf_classifier_check_retrieval to actions
2026-08-04 23:37:23,205 | INFO | nemoguardrails.actions.action_dispatcher | Added injection_detection to actions
2026-08-04 23:37:23,209 | INFO | nemoguardrails.actions.action_dispatcher | Added jailbreak_detection_heuristics to actions
2026-08-04 23:37:23,209 | INFO | nemoguardrails.actions.action_dispatcher | Added jailbreak_detection_model to actions
2026-08-04 23:37:23,210 | INFO | nemoguardrails.actions.action_dispatcher | Added llama_guard_check_input to actions
2026-08-04 23:37:23,211 | INFO | nemoguardrails.actions.action_dispatcher | Added llama_guard_check_output to actions
2026-08-04 23:37:23,213 | INFO | nemoguardrails.actions.action_dispatcher | Added pangea_ai_guard to actions
2026-08-04 23:37:23,215 | INFO | nemoguardrails.actions.action_dispatcher | Added patronus_api_check_output to actions
2026-08-04 23:37:23,216 | INFO | nemoguardrails.actions.action_dispatcher | Added patronus_lynx_check_output_hallucination to actions
2026-08-04 23:37:23,217 | INFO | nemoguardrails.actions.action_dispatcher | Added call_policyai_api to actions
2026-08-04 23:37:23,221 | INFO | nemoguardrails.actions.action_dispatcher | Added polygraf_detect_pii to actions
2026-08-04 23:37:23,221 | INFO | nemoguardrails.actions.action_dispatcher | Added polygraf_mask_pii to actions
2026-08-04 23:37:23,224 | INFO | nemoguardrails.actions.action_dispatcher | Added detect_pii to actions
2026-08-04 23:37:23,225 | INFO | nemoguardrails.actions.action_dispatcher | Added mask_pii to actions
2026-08-04 23:37:23,226 | INFO | nemoguardrails.actions.action_dispatcher | Added protect_text to actions
2026-08-04 23:37:23,228 | INFO | nemoguardrails.actions.action_dispatcher | Added detect_regex_pattern to actions
2026-08-04 23:37:23,229 | INFO | nemoguardrails.actions.action_dispatcher | Added self_check_facts to actions
2026-08-04 23:37:23,231 | INFO | nemoguardrails.actions.action_dispatcher | Added self_check_input to actions
2026-08-04 23:37:23,233 | INFO | nemoguardrails.actions.action_dispatcher | Added self_check_output to actions
2026-08-04 23:37:23,235 | INFO | nemoguardrails.actions.action_dispatcher | Added detect_sensitive_data to actions
2026-08-04 23:37:23,235 | INFO | nemoguardrails.actions.action_dispatcher | Added mask_sensitive_data to actions
2026-08-04 23:37:23,237 | INFO | nemoguardrails.actions.action_dispatcher | Added topic_safety_check_input to actions
2026-08-04 23:37:23,240 | INFO | nemoguardrails.actions.action_dispatcher | Added trend_ai_guard to actions
2026-08-04 23:37:23,242 | INFO | nemoguardrails.actions.action_dispatcher | Added GetCurrentDateTimeAction to actions
2026-08-04 23:37:23,246 | INFO | nemoguardrails.actions.action_dispatcher | Added check_llama_guard_input to actions
2026-08-04 23:37:23,246 | INFO | nemoguardrails.actions.action_dispatcher | Registered Actions :: ['ClavataCheckAction', 'GetAttentionPercentageAction', 'GetCurrentDateTimeAction', 'UpdateAttentionMaterializedViewAction', 'ai_defense_inspect', 'alignscore request', 'alignscore_check_facts', 'autoalign_factcheck_output_api', 'autoalign_groundedness_output_api', 'autoalign_input_api', 'autoalign_output_api', 'call cleanlab api', 'call fiddler faithfulness', 'call fiddler safety on bot message', 'call fiddler safety on user message', 'call gcpnlp api', 'call_activefence_api', 'call_policyai_api', 'check_llama_guard_input', 'content_safety_check_input', 'content_safety_check_output', 'context_bloat_detection', 'create_event', 'crowdstrike_aidr_guard', 'detect_language', 'detect_pii', 'detect_regex_pattern', 'detect_sensitive_data', 'gliner_detect_pii', 'gliner_mask_pii', 'hf_classifier_check_input', 'hf_classifier_check_output', 'hf_classifier_check_retrieval', 'injection_detection', 'jailbreak_detection_heuristics', 'jailbreak_detection_model', 'llama_guard_check_input', 'llama_guard_check_output', 'mask_pii', 'mask_sensitive_data', 'pangea_ai_guard', 'patronus_api_check_output', 'patronus_lynx_check_output_hallucination', 'polygraf_detect_pii', 'polygraf_mask_pii', 'protect_text', 'retrieve_relevant_chunks', 'self_check_facts', 'self_check_hallucination', 'self_check_input', 'self_check_output', 'topic_safety_check_input', 'trend_ai_guard', 'validate_guardrails_ai_input', 'validate_guardrails_ai_output', 'wolfram alpha request']
2026-08-04 23:37:23,246 | INFO | nemoguardrails.actions.action_dispatcher | Action dispatcher initialized
