2026-08-09 00:47:10,992 | INFO | __main__ | --- Processing Input Query: 'What is 2 + 2?' ---
2026-08-09 00:47:11,255 | INFO | nemoguardrails.actions.action_dispatcher | Initializing action dispatcher
2026-08-09 00:47:11,259 | INFO | nemoguardrails.actions.action_dispatcher | Added create_event to actions
2026-08-09 00:47:11,260 | INFO | nemoguardrails.actions.action_dispatcher | Added wolfram alpha request to actions
2026-08-09 00:47:11,263 | INFO | nemoguardrails.actions.action_dispatcher | Added retrieve_relevant_chunks to actions
2026-08-09 00:47:11,277 | INFO | nemoguardrails.actions.action_dispatcher | Added call_activefence_api to actions
2026-08-09 00:47:11,280 | INFO | nemoguardrails.actions.action_dispatcher | Added ai_defense_inspect to actions
2026-08-09 00:47:11,282 | INFO | nemoguardrails.actions.action_dispatcher | Added GetAttentionPercentageAction to actions
2026-08-09 00:47:11,282 | INFO | nemoguardrails.actions.action_dispatcher | Added UpdateAttentionMaterializedViewAction to actions
2026-08-09 00:47:11,285 | INFO | nemoguardrails.actions.action_dispatcher | Added autoalign_factcheck_output_api to actions
2026-08-09 00:47:11,285 | INFO | nemoguardrails.actions.action_dispatcher | Added autoalign_groundedness_output_api to actions
2026-08-09 00:47:11,285 | INFO | nemoguardrails.actions.action_dispatcher | Added autoalign_input_api to actions
2026-08-09 00:47:11,285 | INFO | nemoguardrails.actions.action_dispatcher | Added autoalign_output_api to actions
2026-08-09 00:47:11,296 | INFO | nemoguardrails.actions.action_dispatcher | Added ClavataCheckAction to actions
2026-08-09 00:47:11,298 | INFO | nemoguardrails.actions.action_dispatcher | Added call cleanlab api to actions
2026-08-09 00:47:11,300 | INFO | nemoguardrails.actions.action_dispatcher | Added content_safety_check_input to actions
2026-08-09 00:47:11,300 | INFO | nemoguardrails.actions.action_dispatcher | Added content_safety_check_output to actions
2026-08-09 00:47:11,301 | INFO | nemoguardrails.actions.action_dispatcher | Added detect_language to actions
2026-08-09 00:47:11,302 | INFO | nemoguardrails.actions.action_dispatcher | Added context_bloat_detection to actions
2026-08-09 00:47:11,306 | INFO | nemoguardrails.actions.action_dispatcher | Added crowdstrike_aidr_guard to actions
2026-08-09 00:47:11,314 | INFO | nemoguardrails.actions.action_dispatcher | Added alignscore_check_facts to actions
2026-08-09 00:47:11,314 | INFO | nemoguardrails.actions.action_dispatcher | Added alignscore request to actions
2026-08-09 00:47:11,314 | INFO | nemoguardrails.actions.action_dispatcher | Added self_check_facts to actions
2026-08-09 00:47:11,317 | INFO | nemoguardrails.actions.action_dispatcher | Added call fiddler faithfulness to actions
2026-08-09 00:47:11,317 | INFO | nemoguardrails.actions.action_dispatcher | Added call fiddler safety on bot message to actions
2026-08-09 00:47:11,317 | INFO | nemoguardrails.actions.action_dispatcher | Added call fiddler safety on user message to actions
2026-08-09 00:47:11,318 | INFO | nemoguardrails.actions.action_dispatcher | Added call gcpnlp api to actions
2026-08-09 00:47:11,326 | INFO | nemoguardrails.actions.action_dispatcher | Added gliner_detect_pii to actions
2026-08-09 00:47:11,326 | INFO | nemoguardrails.actions.action_dispatcher | Added gliner_mask_pii to actions
2026-08-09 00:47:11,333 | INFO | nemoguardrails.actions.action_dispatcher | Added validate_guardrails_ai_input to actions
2026-08-09 00:47:11,333 | INFO | nemoguardrails.actions.action_dispatcher | Added validate_guardrails_ai_output to actions
2026-08-09 00:47:11,335 | INFO | nemoguardrails.actions.action_dispatcher | Added self_check_hallucination to actions
