2026-08-05 00:44:08,912 | INFO | __main__ | --- Processing Input Query: 'What is 2 + 2?' ---
2026-08-05 00:44:09,010 | INFO | nemoguardrails.actions.action_dispatcher | Initializing action dispatcher
2026-08-05 00:44:09,015 | INFO | nemoguardrails.actions.action_dispatcher | Added create_event to actions
2026-08-05 00:44:09,016 | INFO | nemoguardrails.actions.action_dispatcher | Added wolfram alpha request to actions
2026-08-05 00:44:09,017 | INFO | nemoguardrails.actions.action_dispatcher | Added retrieve_relevant_chunks to actions
2026-08-05 00:44:09,027 | INFO | nemoguardrails.actions.action_dispatcher | Added call_activefence_api to actions
2026-08-05 00:44:09,029 | INFO | nemoguardrails.actions.action_dispatcher | Added ai_defense_inspect to actions
2026-08-05 00:44:09,031 | INFO | nemoguardrails.actions.action_dispatcher | Added GetAttentionPercentageAction to actions
2026-08-05 00:44:09,031 | INFO | nemoguardrails.actions.action_dispatcher | Added UpdateAttentionMaterializedViewAction to actions
2026-08-05 00:44:09,032 | INFO | nemoguardrails.actions.action_dispatcher | Added autoalign_factcheck_output_api to actions
2026-08-05 00:44:09,033 | INFO | nemoguardrails.actions.action_dispatcher | Added autoalign_groundedness_output_api to actions
2026-08-05 00:44:09,033 | INFO | nemoguardrails.actions.action_dispatcher | Added autoalign_input_api to actions
2026-08-05 00:44:09,033 | INFO | nemoguardrails.actions.action_dispatcher | Added autoalign_output_api to actions
2026-08-05 00:44:09,041 | INFO | nemoguardrails.actions.action_dispatcher | Added ClavataCheckAction to actions
2026-08-05 00:44:09,042 | INFO | nemoguardrails.actions.action_dispatcher | Added call cleanlab api to actions
2026-08-05 00:44:09,044 | INFO | nemoguardrails.actions.action_dispatcher | Added content_safety_check_input to actions
2026-08-05 00:44:09,044 | INFO | nemoguardrails.actions.action_dispatcher | Added content_safety_check_output to actions
2026-08-05 00:44:09,044 | INFO | nemoguardrails.actions.action_dispatcher | Added detect_language to actions
2026-08-05 00:44:09,045 | INFO | nemoguardrails.actions.action_dispatcher | Added context_bloat_detection to actions
2026-08-05 00:44:09,049 | INFO | nemoguardrails.actions.action_dispatcher | Added crowdstrike_aidr_guard to actions
2026-08-05 00:44:09,057 | INFO | nemoguardrails.actions.action_dispatcher | Added alignscore_check_facts to actions
2026-08-05 00:44:09,057 | INFO | nemoguardrails.actions.action_dispatcher | Added alignscore request to actions
2026-08-05 00:44:09,057 | INFO | nemoguardrails.actions.action_dispatcher | Added self_check_facts to actions
2026-08-05 00:44:09,059 | INFO | nemoguardrails.actions.action_dispatcher | Added call fiddler faithfulness to actions
2026-08-05 00:44:09,059 | INFO | nemoguardrails.actions.action_dispatcher | Added call fiddler safety on bot message to actions
2026-08-05 00:44:09,059 | INFO | nemoguardrails.actions.action_dispatcher | Added call fiddler safety on user message to actions
2026-08-05 00:44:09,060 | INFO | nemoguardrails.actions.action_dispatcher | Added call gcpnlp api to actions
2026-08-05 00:44:09,066 | INFO | nemoguardrails.actions.action_dispatcher | Added gliner_detect_pii to actions
2026-08-05 00:44:09,067 | INFO | nemoguardrails.actions.action_dispatcher | Added gliner_mask_pii to actions
2026-08-05 00:44:09,071 | INFO | nemoguardrails.actions.action_dispatcher | Added validate_guardrails_ai_input to actions
2026-08-05 00:44:09,072 | INFO | nemoguardrails.actions.action_dispatcher | Added validate_guardrails_ai_output to actions
2026-08-05 00:44:09,073 | INFO | nemoguardrails.actions.action_dispatcher | Added self_check_hallucination to actions
2026-08-05 00:44:09,076 | INFO | nemoguardrails.actions.action_dispatcher | Added hf_classifier_check_input to actions
2026-08-05 00:44:09,076 | INFO | nemoguardrails.actions.action_dispatcher | Added hf_classifier_check_output to actions
2026-08-05 00:44:09,076 | INFO | nemoguardrails.actions.action_dispatcher | Added hf_classifier_check_retrieval to actions
2026-08-05 00:44:09,082 | INFO | nemoguardrails.actions.action_dispatcher | Added injection_detection to actions
2026-08-05 00:44:09,086 | INFO | nemoguardrails.actions.action_dispatcher | Added jailbreak_detection_heuristics to actions
2026-08-05 00:44:09,086 | INFO | nemoguardrails.actions.action_dispatcher | Added jailbreak_detection_model to actions
2026-08-05 00:44:09,088 | INFO | nemoguardrails.actions.action_dispatcher | Added llama_guard_check_input to actions
2026-08-05 00:44:09,088 | INFO | nemoguardrails.actions.action_dispatcher | Added llama_guard_check_output to actions
2026-08-05 00:44:09,091 | INFO | nemoguardrails.actions.action_dispatcher | Added pangea_ai_guard to actions
2026-08-05 00:44:09,093 | INFO | nemoguardrails.actions.action_dispatcher | Added patronus_api_check_output to actions
2026-08-05 00:44:09,093 | INFO | nemoguardrails.actions.action_dispatcher | Added patronus_lynx_check_output_hallucination to actions
2026-08-05 00:44:09,094 | INFO | nemoguardrails.actions.action_dispatcher | Added call_policyai_api to actions
2026-08-05 00:44:09,097 | INFO | nemoguardrails.actions.action_dispatcher | Added polygraf_detect_pii to actions
2026-08-05 00:44:09,097 | INFO | nemoguardrails.actions.action_dispatcher | Added polygraf_mask_pii to actions
2026-08-05 00:44:09,099 | INFO | nemoguardrails.actions.action_dispatcher | Added detect_pii to actions
2026-08-05 00:44:09,099 | INFO | nemoguardrails.actions.action_dispatcher | Added mask_pii to actions
2026-08-05 00:44:09,101 | INFO | nemoguardrails.actions.action_dispatcher | Added protect_text to actions
2026-08-05 00:44:09,102 | INFO | nemoguardrails.actions.action_dispatcher | Added detect_regex_pattern to actions
2026-08-05 00:44:09,103 | INFO | nemoguardrails.actions.action_dispatcher | Added self_check_facts to actions
2026-08-05 00:44:09,104 | INFO | nemoguardrails.actions.action_dispatcher | Added self_check_input to actions
2026-08-05 00:44:09,106 | INFO | nemoguardrails.actions.action_dispatcher | Added self_check_output to actions
2026-08-05 00:44:09,108 | INFO | nemoguardrails.actions.action_dispatcher | Added detect_sensitive_data to actions
2026-08-05 00:44:09,108 | INFO | nemoguardrails.actions.action_dispatcher | Added mask_sensitive_data to actions
2026-08-05 00:44:09,110 | INFO | nemoguardrails.actions.action_dispatcher | Added topic_safety_check_input to actions
2026-08-05 00:44:09,112 | INFO | nemoguardrails.actions.action_dispatcher | Added trend_ai_guard to actions
2026-08-05 00:44:09,114 | INFO | nemoguardrails.actions.action_dispatcher | Added GetCurrentDateTimeAction to actions
2026-08-05 00:44:09,115 | INFO | nemoguardrails.actions.action_dispatcher | Added check_llama_guard_input to actions
2026-08-05 00:44:09,115 | INFO | nemoguardrails.actions.action_dispatcher | Registered Actions :: ['ClavataCheckAction', 'GetAttentionPercentageAction', 'GetCurrentDateTimeAction', 'UpdateAttentionMaterializedViewAction', 'ai_defense_inspect', 'alignscore request', 'alignscore_check_facts', 'autoalign_factcheck_output_api', 'autoalign_groundedness_output_api', 'autoalign_input_api', 'autoalign_output_api', 'call cleanlab api', 'call fiddler faithfulness', 'call fiddler safety on bot message', 'call fiddler safety on user message', 'call gcpnlp api', 'call_activefence_api', 'call_policyai_api', 'check_llama_guard_input', 'content_safety_check_input', 'content_safety_check_output', 'context_bloat_detection', 'create_event', 'crowdstrike_aidr_guard', 'detect_language', 'detect_pii', 'detect_regex_pattern', 'detect_sensitive_data', 'gliner_detect_pii', 'gliner_mask_pii', 'hf_classifier_check_input', 'hf_classifier_check_output', 'hf_classifier_check_retrieval', 'injection_detection', 'jailbreak_detection_heuristics', 'jailbreak_detection_model', 'llama_guard_check_input', 'llama_guard_check_output', 'mask_pii', 'mask_sensitive_data', 'pangea_ai_guard', 'patronus_api_check_output', 'patronus_lynx_check_output_hallucination', 'polygraf_detect_pii', 'polygraf_mask_pii', 'protect_text', 'retrieve_relevant_chunks', 'self_check_facts', 'self_check_hallucination', 'self_check_input', 'self_check_output', 'topic_safety_check_input', 'trend_ai_guard', 'validate_guardrails_ai_input', 'validate_guardrails_ai_output', 'wolfram alpha request']
2026-08-05 00:44:09,115 | INFO | nemoguardrails.actions.action_dispatcher | Action dispatcher initialized
2026-08-05 00:44:09,512 | INFO | nemoguardrails.colang.v1_0.runtime.runtime | Processing event: {'type': 'UtteranceUserActionFinished', 'final_transcript': 'What is 2 + 2?'}
2026-08-05 00:44:09,513 | INFO | nemoguardrails.colang.v1_0.runtime.runtime | Event :: ContextUpdate {'uid': 'e10e9ee3-b90a-4ca2-a624-1a54aa6a17d8', 'event_created_at': '2026-08-04T19:14:09.513577+00:00', 'source_uid': 'NeMoGuardrails', 'data': {'user_message': 'What is 2 + 2?'}}
2026-08-05 00:44:09,513 | INFO | nemoguardrails.colang.v1_0.runtime.runtime | Event :: StartInternalSystemAction {'uid': 'e4667c1d-71ae-4783-9582-809947798c77', 'event_created_at': '2026-08-04T19:14:09.513608+00:00', 'source_uid': 'NeMoGuardrails', 'action_name': 'create_event', 'action_params': {'event': {'_type': 'StartInputRails'}}, 'action_result_key': None, 'action_uid': 'd4c0a2e0-f4fc-4ad8-865b-1e9705e5a951', 'is_system_action': True}
2026-08-05 00:44:09,514 | INFO | nemoguardrails.colang.v1_0.runtime.runtime | Processing event: {'type': 'StartInternalSystemAction', 'uid': 'e4667c1d-71ae-4783-9582-809947798c77', 'event_created_at': '2026-08-04T19:14:09.513608+00:00', 'source_uid': 'NeMoGuardrails', 'action_name': 'create_event', 'action_params': {'event': {'_type': 'StartInputRails'}}, 'action_result_key': None, 'action_uid': 'd4c0a2e0-f4fc-4ad8-865b-1e9705e5a951', 'is_system_action': True}
2026-08-05 00:44:09,514 | INFO | nemoguardrails.colang.v1_0.runtime.runtime | Executing action :: create_event
2026-08-05 00:44:09,514 | INFO | nemoguardrails.actions.action_dispatcher | Executing registered action: create_event
2026-08-05 00:44:09,515 | INFO | nemoguardrails.colang.v1_0.runtime.runtime | Event :: InternalSystemActionFinished {'uid': '72238a7c-6523-40e8-b7d6-7e712c938b3e', 'event_created_at': '2026-08-04T19:14:09.515097+00:00', 'source_uid': 'NeMoGuardrails', 'action_uid': 'd4c0a2e0-f4fc-4ad8-865b-1e9705e5a951', 'action_name': 'create_event', 'action_params': {'event': {'_type': 'StartInputRails'}}, 'action_result_key': None, 'status': 'success', 'is_success': True, 'return_value': None, 'events': [{'type': 'StartInputRails', 'uid': 'b48d0ed1-7863-461f-a2df-96c3a61b80c2', 'event_created_at': '2026-08-04T19:14:09.515067+00:00', 'source_uid': 'NeMoGuardrails'}], 'is_system_action': True, 'action_finished_at': '2026-08-04T19:14:09.515104+00:00'}
2026-08-05 00:44:09,515 | INFO | nemoguardrails.colang.v1_0.runtime.runtime | Event :: StartInputRails {'uid': 'b48d0ed1-7863-461f-a2df-96c3a61b80c2', 'event_created_at': '2026-08-04T19:14:09.515067+00:00', 'source_uid': 'NeMoGuardrails'}
2026-08-05 00:44:09,529 | INFO | nemoguardrails.colang.v1_0.runtime.runtime | Processing event: {'type': 'StartInputRails', 'uid': 'b48d0ed1-7863-461f-a2df-96c3a61b80c2', 'event_created_at': '2026-08-04T19:14:09.515067+00:00', 'source_uid': 'NeMoGuardrails'}
2026-08-05 00:44:09,531 | INFO | nemoguardrails.colang.v1_0.runtime.runtime | Event :: ContextUpdate {'uid': 'd918a1ee-3079-4169-a45d-be5bbb3bad18', 'event_created_at': '2026-08-04T19:14:09.531571+00:00', 'source_uid': 'NeMoGuardrails', 'data': {'input_flows': ['check llama guard input'], 'i': 0, 'triggered_input_rail': 'check llama guard input'}}
