2026-08-05 01:12:10,883 | INFO | __main__ | --- Processing Input Query: 'What is 2 + 2?' ---
2026-08-05 01:12:11,002 | INFO | nemoguardrails.actions.action_dispatcher | Initializing action dispatcher
2026-08-05 01:12:11,007 | INFO | nemoguardrails.actions.action_dispatcher | Added create_event to actions
2026-08-05 01:12:11,008 | INFO | nemoguardrails.actions.action_dispatcher | Added wolfram alpha request to actions
2026-08-05 01:12:11,010 | INFO | nemoguardrails.actions.action_dispatcher | Added retrieve_relevant_chunks to actions
2026-08-05 01:12:11,020 | INFO | nemoguardrails.actions.action_dispatcher | Added call_activefence_api to actions
2026-08-05 01:12:11,022 | INFO | nemoguardrails.actions.action_dispatcher | Added ai_defense_inspect to actions
2026-08-05 01:12:11,025 | INFO | nemoguardrails.actions.action_dispatcher | Added GetAttentionPercentageAction to actions
2026-08-05 01:12:11,025 | INFO | nemoguardrails.actions.action_dispatcher | Added UpdateAttentionMaterializedViewAction to actions
2026-08-05 01:12:11,028 | INFO | nemoguardrails.actions.action_dispatcher | Added autoalign_factcheck_output_api to actions
2026-08-05 01:12:11,028 | INFO | nemoguardrails.actions.action_dispatcher | Added autoalign_groundedness_output_api to actions
2026-08-05 01:12:11,028 | INFO | nemoguardrails.actions.action_dispatcher | Added autoalign_input_api to actions
2026-08-05 01:12:11,028 | INFO | nemoguardrails.actions.action_dispatcher | Added autoalign_output_api to actions
2026-08-05 01:12:11,038 | INFO | nemoguardrails.actions.action_dispatcher | Added ClavataCheckAction to actions
2026-08-05 01:12:11,040 | INFO | nemoguardrails.actions.action_dispatcher | Added call cleanlab api to actions
2026-08-05 01:12:11,042 | INFO | nemoguardrails.actions.action_dispatcher | Added content_safety_check_input to actions
2026-08-05 01:12:11,042 | INFO | nemoguardrails.actions.action_dispatcher | Added content_safety_check_output to actions
2026-08-05 01:12:11,042 | INFO | nemoguardrails.actions.action_dispatcher | Added detect_language to actions
2026-08-05 01:12:11,044 | INFO | nemoguardrails.actions.action_dispatcher | Added context_bloat_detection to actions
2026-08-05 01:12:11,047 | INFO | nemoguardrails.actions.action_dispatcher | Added crowdstrike_aidr_guard to actions
2026-08-05 01:12:11,056 | INFO | nemoguardrails.actions.action_dispatcher | Added alignscore_check_facts to actions
2026-08-05 01:12:11,056 | INFO | nemoguardrails.actions.action_dispatcher | Added alignscore request to actions
2026-08-05 01:12:11,056 | INFO | nemoguardrails.actions.action_dispatcher | Added self_check_facts to actions
2026-08-05 01:12:11,058 | INFO | nemoguardrails.actions.action_dispatcher | Added call fiddler faithfulness to actions
2026-08-05 01:12:11,059 | INFO | nemoguardrails.actions.action_dispatcher | Added call fiddler safety on bot message to actions
2026-08-05 01:12:11,059 | INFO | nemoguardrails.actions.action_dispatcher | Added call fiddler safety on user message to actions
2026-08-05 01:12:11,060 | INFO | nemoguardrails.actions.action_dispatcher | Added call gcpnlp api to actions
2026-08-05 01:12:11,067 | INFO | nemoguardrails.actions.action_dispatcher | Added gliner_detect_pii to actions
2026-08-05 01:12:11,067 | INFO | nemoguardrails.actions.action_dispatcher | Added gliner_mask_pii to actions
