2026-08-11 20:59:27,857 | INFO | server.main | Loaded Guardrails custom actions from C:\Users\gaura\OneDrive\Desktop\fde\LLM_Gateways\guardRails\config\actions.py
2026-08-11 20:59:27,858 | INFO | server.main | Loaded Guardrails custom actions from C:\Users\gaura\OneDrive\Desktop\fde\LLM_Gateways\guardRails\config\greeting.py
2026-08-11 20:59:27,859 | INFO | server.main | Loading Guardrails configuration from C:\Users\gaura\OneDrive\Desktop\fde\LLM_Gateways\guardRails\config
2026-08-11 20:59:28,029 | INFO | nemoguardrails.actions.action_dispatcher | Initializing action dispatcher
2026-08-11 20:59:28,098 | INFO | nemoguardrails.actions.action_dispatcher | Added create_event to actions
2026-08-11 20:59:28,099 | INFO | nemoguardrails.actions.action_dispatcher | Added wolfram alpha request to actions
2026-08-11 20:59:28,100 | INFO | nemoguardrails.actions.action_dispatcher | Added retrieve_relevant_chunks to actions
2026-08-11 20:59:28,114 | INFO | nemoguardrails.actions.action_dispatcher | Added call_activefence_api to actions
2026-08-11 20:59:28,115 | INFO | nemoguardrails.actions.action_dispatcher | Added ai_defense_inspect to actions
2026-08-11 20:59:28,117 | INFO | nemoguardrails.actions.action_dispatcher | Added GetAttentionPercentageAction to actions
2026-08-11 20:59:28,117 | INFO | nemoguardrails.actions.action_dispatcher | Added UpdateAttentionMaterializedViewAction to actions
2026-08-11 20:59:28,119 | INFO | nemoguardrails.actions.action_dispatcher | Added autoalign_factcheck_output_api to actions
2026-08-11 20:59:28,119 | INFO | nemoguardrails.actions.action_dispatcher | Added autoalign_groundedness_output_api to actions
2026-08-11 20:59:28,119 | INFO | nemoguardrails.actions.action_dispatcher | Added autoalign_input_api to actions
2026-08-11 20:59:28,119 | INFO | nemoguardrails.actions.action_dispatcher | Added autoalign_output_api to actions
2026-08-11 20:59:28,132 | INFO | nemoguardrails.actions.action_dispatcher | Added ClavataCheckAction to actions
2026-08-11 20:59:28,134 | INFO | nemoguardrails.actions.action_dispatcher | Added call cleanlab api to actions
2026-08-11 20:59:28,136 | INFO | nemoguardrails.actions.action_dispatcher | Added content_safety_check_input to actions
2026-08-11 20:59:28,136 | INFO | nemoguardrails.actions.action_dispatcher | Added content_safety_check_output to actions
2026-08-11 20:59:28,136 | INFO | nemoguardrails.actions.action_dispatcher | Added detect_language to actions
2026-08-11 20:59:28,139 | INFO | nemoguardrails.actions.action_dispatcher | Added context_bloat_detection to actions
2026-08-11 20:59:28,143 | INFO | nemoguardrails.actions.action_dispatcher | Added crowdstrike_aidr_guard to actions
2026-08-11 20:59:28,153 | INFO | nemoguardrails.actions.action_dispatcher | Added alignscore_check_facts to actions
2026-08-11 20:59:28,154 | INFO | nemoguardrails.actions.action_dispatcher | Added alignscore request to actions
2026-08-11 20:59:28,154 | INFO | nemoguardrails.actions.action_dispatcher | Added self_check_facts to actions
2026-08-11 20:59:28,156 | INFO | nemoguardrails.actions.action_dispatcher | Added call fiddler faithfulness to actions
2026-08-11 20:59:28,156 | INFO | nemoguardrails.actions.action_dispatcher | Added call fiddler safety on bot message to actions
2026-08-11 20:59:28,156 | INFO | nemoguardrails.actions.action_dispatcher | Added call fiddler safety on user message to actions
2026-08-11 20:59:28,158 | INFO | nemoguardrails.actions.action_dispatcher | Added call gcpnlp api to actions
2026-08-11 20:59:28,168 | INFO | nemoguardrails.actions.action_dispatcher | Added gliner_detect_pii to actions
2026-08-11 20:59:28,169 | INFO | nemoguardrails.actions.action_dispatcher | Added gliner_mask_pii to actions
2026-08-11 20:59:28,179 | INFO | nemoguardrails.actions.action_dispatcher | Added validate_guardrails_ai_input to actions
2026-08-11 20:59:28,183 | INFO | nemoguardrails.actions.action_dispatcher | Added validate_guardrails_ai_output to actions
2026-08-11 20:59:28,186 | INFO | nemoguardrails.actions.action_dispatcher | Added self_check_hallucination to actions
2026-08-11 20:59:28,198 | INFO | nemoguardrails.actions.action_dispatcher | Added hf_classifier_check_input to actions
2026-08-11 20:59:28,199 | INFO | nemoguardrails.actions.action_dispatcher | Added hf_classifier_check_output to actions
2026-08-11 20:59:28,199 | INFO | nemoguardrails.actions.action_dispatcher | Added hf_classifier_check_retrieval to actions
2026-08-11 20:59:28,208 | INFO | nemoguardrails.actions.action_dispatcher | Added injection_detection to actions
2026-08-11 20:59:28,217 | INFO | nemoguardrails.actions.action_dispatcher | Added jailbreak_detection_heuristics to actions
2026-08-11 20:59:28,218 | INFO | nemoguardrails.actions.action_dispatcher | Added jailbreak_detection_model to actions
2026-08-11 20:59:28,222 | INFO | nemoguardrails.actions.action_dispatcher | Added llama_guard_check_input to actions
2026-08-11 20:59:28,225 | INFO | nemoguardrails.actions.action_dispatcher | Added llama_guard_check_output to actions
2026-08-11 20:59:28,231 | INFO | nemoguardrails.actions.action_dispatcher | Added pangea_ai_guard to actions
2026-08-11 20:59:28,237 | INFO | nemoguardrails.actions.action_dispatcher | Added patronus_api_check_output to actions
2026-08-11 20:59:28,237 | INFO | nemoguardrails.actions.action_dispatcher | Added patronus_lynx_check_output_hallucination to actions
2026-08-11 20:59:28,242 | INFO | nemoguardrails.actions.action_dispatcher | Added call_policyai_api to actions
2026-08-11 20:59:28,247 | INFO | nemoguardrails.actions.action_dispatcher | Added polygraf_detect_pii to actions
2026-08-11 20:59:28,248 | INFO | nemoguardrails.actions.action_dispatcher | Added polygraf_mask_pii to actions
2026-08-11 20:59:28,252 | INFO | nemoguardrails.actions.action_dispatcher | Added detect_pii to actions
2026-08-11 20:59:28,253 | INFO | nemoguardrails.actions.action_dispatcher | Added mask_pii to actions
2026-08-11 20:59:28,255 | INFO | nemoguardrails.actions.action_dispatcher | Added protect_text to actions
2026-08-11 20:59:28,258 | INFO | nemoguardrails.actions.action_dispatcher | Added detect_regex_pattern to actions
2026-08-11 20:59:28,262 | INFO | nemoguardrails.actions.action_dispatcher | Added self_check_facts to actions
2026-08-11 20:59:28,273 | INFO | nemoguardrails.actions.action_dispatcher | Added self_check_input to actions
2026-08-11 20:59:28,284 | INFO | nemoguardrails.actions.action_dispatcher | Added self_check_output to actions
2026-08-11 20:59:28,290 | INFO | nemoguardrails.actions.action_dispatcher | Added detect_sensitive_data to actions
2026-08-11 20:59:28,290 | INFO | nemoguardrails.actions.action_dispatcher | Added mask_sensitive_data to actions
2026-08-11 20:59:28,293 | INFO | nemoguardrails.actions.action_dispatcher | Added topic_safety_check_input to actions
2026-08-11 20:59:28,300 | INFO | nemoguardrails.actions.action_dispatcher | Added trend_ai_guard to actions
2026-08-11 20:59:28,305 | INFO | nemoguardrails.actions.action_dispatcher | Added GetCurrentDateTimeAction to actions
2026-08-11 20:59:28,315 | INFO | nemoguardrails.actions.action_dispatcher | Added check_blocked_terms to actions
2026-08-11 20:59:28,315 | INFO | nemoguardrails.actions.action_dispatcher | Added check_llama_guard_input to actions
2026-08-11 20:59:28,316 | INFO | nemoguardrails.actions.action_dispatcher | Added check_pii_and_mask to actions
2026-08-11 20:59:28,316 | INFO | nemoguardrails.actions.action_dispatcher | Registered Actions :: ['ClavataCheckAction', 'GetAttentionPercentageAction', 'GetCurrentDateTimeAction', 'UpdateAttentionMaterializedViewAction', 'ai_defense_inspect', 'alignscore request', 'alignscore_check_facts', 'autoalign_factcheck_output_api', 'autoalign_groundedness_output_api', 'autoalign_input_api', 'autoalign_output_api', 'call cleanlab api', 'call fiddler faithfulness', 'call fiddler safety on bot message', 'call fiddler safety on user message', 'call gcpnlp api', 'call_activefence_api', 'call_policyai_api', 'check_blocked_terms', 'check_llama_guard_input', 'check_pii_and_mask', 'content_safety_check_input', 'content_safety_check_output', 'context_bloat_detection', 'create_event', 'crowdstrike_aidr_guard', 'detect_language', 'detect_pii', 'detect_regex_pattern', 'detect_sensitive_data', 'gliner_detect_pii', 'gliner_mask_pii', 'hf_classifier_check_input', 'hf_classifier_check_output', 'hf_classifier_check_retrieval', 'injection_detection', 'jailbreak_detection_heuristics', 'jailbreak_detection_model', 'llama_guard_check_input', 'llama_guard_check_output', 'mask_pii', 'mask_sensitive_data', 'pangea_ai_guard', 'patronus_api_check_output', 'patronus_lynx_check_output_hallucination', 'polygraf_detect_pii', 'polygraf_mask_pii', 'protect_text', 'retrieve_relevant_chunks', 'self_check_facts', 'self_check_hallucination', 'self_check_input', 'self_check_output', 'topic_safety_check_input', 'trend_ai_guard', 'validate_guardrails_ai_input', 'validate_guardrails_ai_output', 'wolfram alpha request']
2026-08-11 20:59:28,316 | INFO | nemoguardrails.actions.action_dispatcher | Action dispatcher initialized
2026-08-11 20:59:28,850 | INFO | server.main | Guardrails initialized successfully.
2026-08-11 21:00:03,575 | INFO | guardrails_config_greeting | Detected greeting/small talk phrase: hi
2026-08-11 21:00:03,576 | INFO | server.main | Guardrails greeting detected.
