2026-08-10 20:06:04,922 | INFO | server.main | Loaded Guardrails custom actions from C:\Users\gaura\OneDrive\Desktop\fde\LLM_Gateways\guardRails\config\actions.py
2026-08-10 20:06:04,924 | INFO | server.main | Loaded Guardrails custom actions from C:\Users\gaura\OneDrive\Desktop\fde\LLM_Gateways\guardRails\config\greeting.py
2026-08-10 20:06:04,924 | INFO | server.main | Loading Guardrails configuration from C:\Users\gaura\OneDrive\Desktop\fde\LLM_Gateways\guardRails\config
2026-08-10 20:06:05,071 | INFO | nemoguardrails.actions.action_dispatcher | Initializing action dispatcher
2026-08-10 20:06:05,128 | INFO | nemoguardrails.actions.action_dispatcher | Added create_event to actions
2026-08-10 20:06:05,129 | INFO | nemoguardrails.actions.action_dispatcher | Added wolfram alpha request to actions
2026-08-10 20:06:05,131 | INFO | nemoguardrails.actions.action_dispatcher | Added retrieve_relevant_chunks to actions
2026-08-10 20:06:05,145 | INFO | nemoguardrails.actions.action_dispatcher | Added call_activefence_api to actions
2026-08-10 20:06:05,147 | INFO | nemoguardrails.actions.action_dispatcher | Added ai_defense_inspect to actions
2026-08-10 20:06:05,149 | INFO | nemoguardrails.actions.action_dispatcher | Added GetAttentionPercentageAction to actions
2026-08-10 20:06:05,149 | INFO | nemoguardrails.actions.action_dispatcher | Added UpdateAttentionMaterializedViewAction to actions
2026-08-10 20:06:05,151 | INFO | nemoguardrails.actions.action_dispatcher | Added autoalign_factcheck_output_api to actions
2026-08-10 20:06:05,151 | INFO | nemoguardrails.actions.action_dispatcher | Added autoalign_groundedness_output_api to actions
2026-08-10 20:06:05,151 | INFO | nemoguardrails.actions.action_dispatcher | Added autoalign_input_api to actions
2026-08-10 20:06:05,152 | INFO | nemoguardrails.actions.action_dispatcher | Added autoalign_output_api to actions
2026-08-10 20:06:05,165 | INFO | nemoguardrails.actions.action_dispatcher | Added ClavataCheckAction to actions
2026-08-10 20:06:05,167 | INFO | nemoguardrails.actions.action_dispatcher | Added call cleanlab api to actions
2026-08-10 20:06:05,170 | INFO | nemoguardrails.actions.action_dispatcher | Added content_safety_check_input to actions
2026-08-10 20:06:05,170 | INFO | nemoguardrails.actions.action_dispatcher | Added content_safety_check_output to actions
2026-08-10 20:06:05,170 | INFO | nemoguardrails.actions.action_dispatcher | Added detect_language to actions
2026-08-10 20:06:05,172 | INFO | nemoguardrails.actions.action_dispatcher | Added context_bloat_detection to actions
2026-08-10 20:06:05,176 | INFO | nemoguardrails.actions.action_dispatcher | Added crowdstrike_aidr_guard to actions
2026-08-10 20:06:05,186 | INFO | nemoguardrails.actions.action_dispatcher | Added alignscore_check_facts to actions
2026-08-10 20:06:05,186 | INFO | nemoguardrails.actions.action_dispatcher | Added alignscore request to actions
2026-08-10 20:06:05,187 | INFO | nemoguardrails.actions.action_dispatcher | Added self_check_facts to actions
2026-08-10 20:06:05,194 | INFO | nemoguardrails.actions.action_dispatcher | Added call fiddler faithfulness to actions
2026-08-10 20:06:05,194 | INFO | nemoguardrails.actions.action_dispatcher | Added call fiddler safety on bot message to actions
2026-08-10 20:06:05,194 | INFO | nemoguardrails.actions.action_dispatcher | Added call fiddler safety on user message to actions
2026-08-10 20:06:05,197 | INFO | nemoguardrails.actions.action_dispatcher | Added call gcpnlp api to actions
2026-08-10 20:06:05,206 | INFO | nemoguardrails.actions.action_dispatcher | Added gliner_detect_pii to actions
2026-08-10 20:06:05,206 | INFO | nemoguardrails.actions.action_dispatcher | Added gliner_mask_pii to actions
2026-08-10 20:06:05,213 | INFO | nemoguardrails.actions.action_dispatcher | Added validate_guardrails_ai_input to actions
2026-08-10 20:06:05,213 | INFO | nemoguardrails.actions.action_dispatcher | Added validate_guardrails_ai_output to actions
2026-08-10 20:06:05,215 | INFO | nemoguardrails.actions.action_dispatcher | Added self_check_hallucination to actions
2026-08-10 20:06:05,220 | INFO | nemoguardrails.actions.action_dispatcher | Added hf_classifier_check_input to actions
2026-08-10 20:06:05,220 | INFO | nemoguardrails.actions.action_dispatcher | Added hf_classifier_check_output to actions
2026-08-10 20:06:05,221 | INFO | nemoguardrails.actions.action_dispatcher | Added hf_classifier_check_retrieval to actions
2026-08-10 20:06:05,227 | INFO | nemoguardrails.actions.action_dispatcher | Added injection_detection to actions
2026-08-10 20:06:05,232 | INFO | nemoguardrails.actions.action_dispatcher | Added jailbreak_detection_heuristics to actions
2026-08-10 20:06:05,233 | INFO | nemoguardrails.actions.action_dispatcher | Added jailbreak_detection_model to actions
2026-08-10 20:06:05,234 | INFO | nemoguardrails.actions.action_dispatcher | Added llama_guard_check_input to actions
2026-08-10 20:06:05,235 | INFO | nemoguardrails.actions.action_dispatcher | Added llama_guard_check_output to actions
2026-08-10 20:06:05,239 | INFO | nemoguardrails.actions.action_dispatcher | Added pangea_ai_guard to actions
2026-08-10 20:06:05,241 | INFO | nemoguardrails.actions.action_dispatcher | Added patronus_api_check_output to actions
2026-08-10 20:06:05,241 | INFO | nemoguardrails.actions.action_dispatcher | Added patronus_lynx_check_output_hallucination to actions
2026-08-10 20:06:05,243 | INFO | nemoguardrails.actions.action_dispatcher | Added call_policyai_api to actions
2026-08-10 20:06:05,247 | INFO | nemoguardrails.actions.action_dispatcher | Added polygraf_detect_pii to actions
2026-08-10 20:06:05,247 | INFO | nemoguardrails.actions.action_dispatcher | Added polygraf_mask_pii to actions
2026-08-10 20:06:05,251 | INFO | nemoguardrails.actions.action_dispatcher | Added detect_pii to actions
2026-08-10 20:06:05,251 | INFO | nemoguardrails.actions.action_dispatcher | Added mask_pii to actions
2026-08-10 20:06:05,253 | INFO | nemoguardrails.actions.action_dispatcher | Added protect_text to actions
2026-08-10 20:06:05,255 | INFO | nemoguardrails.actions.action_dispatcher | Added detect_regex_pattern to actions
2026-08-10 20:06:05,258 | INFO | nemoguardrails.actions.action_dispatcher | Added self_check_facts to actions
2026-08-10 20:06:05,259 | INFO | nemoguardrails.actions.action_dispatcher | Added self_check_input to actions
2026-08-10 20:06:05,261 | INFO | nemoguardrails.actions.action_dispatcher | Added self_check_output to actions
2026-08-10 20:06:05,264 | INFO | nemoguardrails.actions.action_dispatcher | Added detect_sensitive_data to actions
2026-08-10 20:06:05,310 | INFO | nemoguardrails.actions.action_dispatcher | Added mask_sensitive_data to actions
2026-08-10 20:06:05,344 | INFO | nemoguardrails.actions.action_dispatcher | Added topic_safety_check_input to actions
2026-08-10 20:06:05,348 | INFO | nemoguardrails.actions.action_dispatcher | Added trend_ai_guard to actions
2026-08-10 20:06:05,350 | INFO | nemoguardrails.actions.action_dispatcher | Added GetCurrentDateTimeAction to actions
2026-08-10 20:06:05,354 | INFO | nemoguardrails.actions.action_dispatcher | Added check_blocked_terms to actions
2026-08-10 20:06:05,355 | INFO | nemoguardrails.actions.action_dispatcher | Added check_llama_guard_input to actions
2026-08-10 20:06:05,357 | INFO | nemoguardrails.actions.action_dispatcher | Added check_pii_and_mask to actions
2026-08-10 20:06:05,358 | INFO | nemoguardrails.actions.action_dispatcher | Registered Actions :: ['ClavataCheckAction', 'GetAttentionPercentageAction', 'GetCurrentDateTimeAction', 'UpdateAttentionMaterializedViewAction', 'ai_defense_inspect', 'alignscore request', 'alignscore_check_facts', 'autoalign_factcheck_output_api', 'autoalign_groundedness_output_api', 'autoalign_input_api', 'autoalign_output_api', 'call cleanlab api', 'call fiddler faithfulness', 'call fiddler safety on bot message', 'call fiddler safety on user message', 'call gcpnlp api', 'call_activefence_api', 'call_policyai_api', 'check_blocked_terms', 'check_llama_guard_input', 'check_pii_and_mask', 'content_safety_check_input', 'content_safety_check_output', 'context_bloat_detection', 'create_event', 'crowdstrike_aidr_guard', 'detect_language', 'detect_pii', 'detect_regex_pattern', 'detect_sensitive_data', 'gliner_detect_pii', 'gliner_mask_pii', 'hf_classifier_check_input', 'hf_classifier_check_output', 'hf_classifier_check_retrieval', 'injection_detection', 'jailbreak_detection_heuristics', 'jailbreak_detection_model', 'llama_guard_check_input', 'llama_guard_check_output', 'mask_pii', 'mask_sensitive_data', 'pangea_ai_guard', 'patronus_api_check_output', 'patronus_lynx_check_output_hallucination', 'polygraf_detect_pii', 'polygraf_mask_pii', 'protect_text', 'retrieve_relevant_chunks', 'self_check_facts', 'self_check_hallucination', 'self_check_input', 'self_check_output', 'topic_safety_check_input', 'trend_ai_guard', 'validate_guardrails_ai_input', 'validate_guardrails_ai_output', 'wolfram alpha request']
2026-08-10 20:06:05,358 | INFO | nemoguardrails.actions.action_dispatcher | Action dispatcher initialized
2026-08-10 20:06:05,808 | INFO | server.main | Guardrails initialized successfully.
2026-08-10 20:07:00,506 | INFO | guardrails_config_greeting | Detected greeting/small talk phrase: hello
2026-08-10 20:07:00,506 | INFO | server.main | Guardrails greeting detected.
2026-08-10 20:07:19,150 | INFO | guardrails_config_actions | [Input Rail] Evaluating Llama Guard 3 for: 'Tell me about ai ops'
2026-08-10 20:07:34,684 | ERROR | guardrails_config_actions | [Input Rail] Local Llama Guard call failed: 
2026-08-10 20:07:34,685 | INFO | server.main | Guardrails passed; using Guardrails LLM pipeline for final output.
2026-08-10 20:07:34,685 | INFO | nemoguardrails.colang.v1_0.runtime.runtime | Processing event: {'type': 'UtteranceUserActionFinished', 'final_transcript': 'Tell me about ai ops'}
2026-08-10 20:07:34,686 | INFO | nemoguardrails.colang.v1_0.runtime.runtime | Event :: ContextUpdate {'uid': 'f834af19-9bdd-483c-ae04-2dfe31ee9af9', 'event_created_at': '2026-08-10T14:37:34.686798+00:00', 'source_uid': 'NeMoGuardrails', 'data': {'user_message': 'Tell me about ai ops'}}
2026-08-10 20:07:34,687 | INFO | nemoguardrails.colang.v1_0.runtime.runtime | Event :: StartInternalSystemAction {'uid': '44e79f0b-9fca-4fff-b9ed-8f5cc698bb6e', 'event_created_at': '2026-08-10T14:37:34.686848+00:00', 'source_uid': 'NeMoGuardrails', 'action_name': 'create_event', 'action_params': {'event': {'_type': 'StartInputRails'}}, 'action_result_key': None, 'action_uid': '0aeb927e-03d8-407c-b83d-189d9e3fc0d0', 'is_system_action': True}
2026-08-10 20:07:34,687 | INFO | nemoguardrails.colang.v1_0.runtime.runtime | Processing event: {'type': 'StartInternalSystemAction', 'uid': '44e79f0b-9fca-4fff-b9ed-8f5cc698bb6e', 'event_created_at': '2026-08-10T14:37:34.686848+00:00', 'source_uid': 'NeMoGuardrails', 'action_name': 'create_event', 'action_params': {'event': {'_type': 'StartInputRails'}}, 'action_result_key': None, 'action_uid': '0aeb927e-03d8-407c-b83d-189d9e3fc0d0', 'is_system_action': True}
2026-08-10 20:07:34,687 | INFO | nemoguardrails.colang.v1_0.runtime.runtime | Executing action :: create_event
2026-08-10 20:07:34,688 | INFO | nemoguardrails.actions.action_dispatcher | Executing registered action: create_event
2026-08-10 20:07:34,688 | INFO | nemoguardrails.colang.v1_0.runtime.runtime | Event :: InternalSystemActionFinished {'uid': 'fa05e675-1d66-48c2-8e43-70440f6a3e20', 'event_created_at': '2026-08-10T14:37:34.688773+00:00', 'source_uid': 'NeMoGuardrails', 'action_uid': '0aeb927e-03d8-407c-b83d-189d9e3fc0d0', 'action_name': 'create_event', 'action_params': {'event': {'_type': 'StartInputRails'}}, 'action_result_key': None, 'status': 'success', 'is_success': True, 'return_value': None, 'events': [{'type': 'StartInputRails', 'uid': '3f2bb42d-d6c4-4eae-be93-029511a65640', 'event_created_at': '2026-08-10T14:37:34.688715+00:00', 'source_uid': 'NeMoGuardrails'}], 'is_system_action': True, 'action_finished_at': '2026-08-10T14:37:34.688787+00:00'}
2026-08-10 20:07:34,689 | INFO | nemoguardrails.colang.v1_0.runtime.runtime | Event :: StartInputRails {'uid': '3f2bb42d-d6c4-4eae-be93-029511a65640', 'event_created_at': '2026-08-10T14:37:34.688715+00:00', 'source_uid': 'NeMoGuardrails'}
2026-08-10 20:07:34,689 | INFO | nemoguardrails.colang.v1_0.runtime.runtime | Processing event: {'type': 'StartInputRails', 'uid': '3f2bb42d-d6c4-4eae-be93-029511a65640', 'event_created_at': '2026-08-10T14:37:34.688715+00:00', 'source_uid': 'NeMoGuardrails'}
2026-08-10 20:07:34,690 | INFO | nemoguardrails.colang.v1_0.runtime.runtime | Event :: ContextUpdate {'uid': 'c9eed16d-344a-4daf-a166-e30ee038d37d', 'event_created_at': '2026-08-10T14:37:34.690190+00:00', 'source_uid': 'NeMoGuardrails', 'data': {'input_flows': ['handle greeting', 'check input patterns', 'check pii and mask', 'check llama guard input'], 'i': 0, 'triggered_input_rail': 'handle greeting'}}
2026-08-10 20:07:34,690 | INFO | nemoguardrails.colang.v1_0.runtime.runtime | Event :: StartInternalSystemAction {'uid': '8b9cf20e-ba5a-475d-a8c4-b035e884943e', 'event_created_at': '2026-08-10T14:37:34.690217+00:00', 'source_uid': 'NeMoGuardrails', 'action_name': 'create_event', 'action_params': {'event': {'_type': 'StartInputRail', 'flow_id': '$triggered_input_rail'}}, 'action_result_key': None, 'action_uid': '4cb9dcb9-b60d-4b66-b98a-a137f24f3e4b', 'is_system_action': True}
2026-08-10 20:07:34,690 | INFO | nemoguardrails.colang.v1_0.runtime.runtime | Processing event: {'type': 'StartInternalSystemAction', 'uid': '8b9cf20e-ba5a-475d-a8c4-b035e884943e', 'event_created_at': '2026-08-10T14:37:34.690217+00:00', 'source_uid': 'NeMoGuardrails', 'action_name': 'create_event', 'action_params': {'event': {'_type': 'StartInputRail', 'flow_id': '$triggered_input_rail'}}, 'action_result_key': None, 'action_uid': '4cb9dcb9-b60d-4b66-b98a-a137f24f3e4b', 'is_system_action': True}
2026-08-10 20:07:34,690 | INFO | nemoguardrails.colang.v1_0.runtime.runtime | Executing action :: create_event
2026-08-10 20:07:34,691 | INFO | nemoguardrails.actions.action_dispatcher | Executing registered action: create_event
2026-08-10 20:07:34,691 | INFO | nemoguardrails.colang.v1_0.runtime.runtime | Event :: InternalSystemActionFinished {'uid': '2ac74c04-0c5a-4c85-8e73-7448ccecf6cc', 'event_created_at': '2026-08-10T14:37:34.691291+00:00', 'source_uid': 'NeMoGuardrails', 'action_uid': '4cb9dcb9-b60d-4b66-b98a-a137f24f3e4b', 'action_name': 'create_event', 'action_params': {'event': {'_type': 'StartInputRail', 'flow_id': '$triggered_input_rail'}}, 'action_result_key': None, 'status': 'success', 'is_success': True, 'return_value': None, 'events': [{'type': 'StartInputRail', 'uid': '81c50397-679b-4a32-b8f8-aa4f5186912f', 'event_created_at': '2026-08-10T14:37:34.691250+00:00', 'source_uid': 'NeMoGuardrails', 'flow_id': 'handle greeting'}], 'is_system_action': True, 'action_finished_at': '2026-08-10T14:37:34.691301+00:00'}
2026-08-10 20:07:34,691 | INFO | nemoguardrails.colang.v1_0.runtime.runtime | Event :: StartInputRail {'uid': '81c50397-679b-4a32-b8f8-aa4f5186912f', 'event_created_at': '2026-08-10T14:37:34.691250+00:00', 'source_uid': 'NeMoGuardrails', 'flow_id': 'handle greeting'}
2026-08-10 20:07:34,691 | INFO | nemoguardrails.colang.v1_0.runtime.runtime | Processing event: {'type': 'StartInputRail', 'uid': '81c50397-679b-4a32-b8f8-aa4f5186912f', 'event_created_at': '2026-08-10T14:37:34.691250+00:00', 'source_uid': 'NeMoGuardrails', 'flow_id': 'handle greeting'}
2026-08-10 20:07:34,694 | INFO | nemoguardrails.colang.v1_0.runtime.runtime | Event :: StartInternalSystemAction {'uid': '1efac35b-e271-41dd-9681-6df008d772c7', 'event_created_at': '2026-08-10T14:37:34.694033+00:00', 'source_uid': 'NeMoGuardrails', 'action_name': 'check_greeting_terms', 'action_params': {'user_input': '$last_user_message'}, 'action_result_key': 'is_greeting', 'action_uid': '1db22f60-94c8-42d4-b788-2dbf6dc884ed', 'is_system_action': False}
2026-08-10 20:07:34,694 | INFO | nemoguardrails.colang.v1_0.runtime.runtime | Processing event: {'type': 'StartInternalSystemAction', 'uid': '1efac35b-e271-41dd-9681-6df008d772c7', 'event_created_at': '2026-08-10T14:37:34.694033+00:00', 'source_uid': 'NeMoGuardrails', 'action_name': 'check_greeting_terms', 'action_params': {'user_input': '$last_user_message'}, 'action_result_key': 'is_greeting', 'action_uid': '1db22f60-94c8-42d4-b788-2dbf6dc884ed', 'is_system_action': False}
2026-08-10 20:07:34,695 | INFO | nemoguardrails.colang.v1_0.runtime.runtime | Event :: ContextUpdate {'uid': 'b55f4e6b-1203-41ad-8515-dcc0c187cabb', 'event_created_at': '2026-08-10T14:37:34.695110+00:00', 'source_uid': 'NeMoGuardrails', 'data': {'is_greeting': None}}
2026-08-10 20:07:34,695 | INFO | nemoguardrails.colang.v1_0.runtime.runtime | Event :: InternalSystemActionFinished {'uid': '72a3c071-a9be-46a7-8719-f61cfba41abb', 'event_created_at': '2026-08-10T14:37:34.695147+00:00', 'source_uid': 'NeMoGuardrails', 'action_uid': '1db22f60-94c8-42d4-b788-2dbf6dc884ed', 'action_name': 'check_greeting_terms', 'action_params': {'user_input': '$last_user_message'}, 'action_result_key': 'is_greeting', 'status': 'failed', 'is_success': False, 'failure_reason': 'failed', 'return_value': None, 'events': [{'type': 'BotIntent', 'intent': 'inform internal error occurred'}, {'type': 'StartUtteranceBotAction', 'script': "Action 'check_greeting_terms' not found."}, {'type': 'hide_prev_turn'}, {'type': 'BotIntent', 'intent': 'stop'}], 'is_system_action': False, 'action_finished_at': '2026-08-10T14:37:34.695158+00:00'}
2026-08-10 20:07:34,695 | INFO | nemoguardrails.colang.v1_0.runtime.runtime | Event :: BotIntent {'intent': 'inform internal error occurred'}
2026-08-10 20:07:34,695 | INFO | nemoguardrails.colang.v1_0.runtime.runtime | Event :: StartUtteranceBotAction {'script': "Action 'check_greeting_terms' not found."}
2026-08-10 20:07:34,696 | INFO | nemoguardrails.colang.v1_0.runtime.runtime | Event :: hide_prev_turn {}
2026-08-10 20:07:34,696 | INFO | nemoguardrails.colang.v1_0.runtime.runtime | Event :: BotIntent {'intent': 'stop'}
2026-08-10 20:07:34,696 | INFO | nemoguardrails.colang.v1_0.runtime.runtime | Processing event: {'type': 'BotIntent', 'intent': 'stop'}
2026-08-10 20:07:34,697 | INFO | nemoguardrails.colang.v1_0.runtime.runtime | Event :: Listen {'uid': '733df2f9-dfc5-465b-ad32-d1896453cdbe', 'event_created_at': '2026-08-10T14:37:34.697416+00:00', 'source_uid': 'NeMoGuardrails'}
2026-08-10 20:07:34,697 | INFO | nemoguardrails.rails.llm.llmrails | --- :: Total processing took 0.01 seconds. LLM Stats: 0 total calls, 0 total time, 0 total tokens, 0 total prompt tokens, 0 total completion tokens, [] as latencies
2026-08-10 20:07:58,076 | INFO | guardrails_config_actions | [Input Rail] Evaluating Llama Guard 3 for: 'Tell me about ai ops'
2026-08-10 20:08:00,099 | INFO | httpx | HTTP Request: POST http://localhost:4000/v1/chat/completions "HTTP/1.1 200 OK"
2026-08-10 20:08:00,100 | INFO | guardrails_config_actions | [Llama Guard Raw Output]: 'safe'
2026-08-10 20:08:00,101 | INFO | server.main | Guardrails passed; using Guardrails LLM pipeline for final output.
2026-08-10 20:08:00,102 | INFO | nemoguardrails.colang.v1_0.runtime.runtime | Processing event: {'type': 'UtteranceUserActionFinished', 'final_transcript': 'Tell me about ai ops'}
