2026-08-10 23:46:39,983 | INFO | server.main | Loaded Guardrails custom actions from C:\Users\gaura\OneDrive\Desktop\fde\LLM_Gateways\guardRails\config\actions.py
2026-08-10 23:46:39,984 | INFO | server.main | Loaded Guardrails custom actions from C:\Users\gaura\OneDrive\Desktop\fde\LLM_Gateways\guardRails\config\greeting.py
2026-08-10 23:46:39,984 | INFO | server.main | Loading Guardrails configuration from C:\Users\gaura\OneDrive\Desktop\fde\LLM_Gateways\guardRails\config
2026-08-10 23:46:40,088 | INFO | nemoguardrails.actions.action_dispatcher | Initializing action dispatcher
2026-08-10 23:46:40,093 | INFO | nemoguardrails.actions.action_dispatcher | Added create_event to actions
2026-08-10 23:46:40,094 | INFO | nemoguardrails.actions.action_dispatcher | Added wolfram alpha request to actions
2026-08-10 23:46:40,096 | INFO | nemoguardrails.actions.action_dispatcher | Added retrieve_relevant_chunks to actions
2026-08-10 23:46:40,107 | INFO | nemoguardrails.actions.action_dispatcher | Added call_activefence_api to actions
2026-08-10 23:46:40,108 | INFO | nemoguardrails.actions.action_dispatcher | Added ai_defense_inspect to actions
2026-08-10 23:46:40,110 | INFO | nemoguardrails.actions.action_dispatcher | Added GetAttentionPercentageAction to actions
2026-08-10 23:46:40,110 | INFO | nemoguardrails.actions.action_dispatcher | Added UpdateAttentionMaterializedViewAction to actions
2026-08-10 23:46:40,112 | INFO | nemoguardrails.actions.action_dispatcher | Added autoalign_factcheck_output_api to actions
2026-08-10 23:46:40,112 | INFO | nemoguardrails.actions.action_dispatcher | Added autoalign_groundedness_output_api to actions
2026-08-10 23:46:40,112 | INFO | nemoguardrails.actions.action_dispatcher | Added autoalign_input_api to actions
2026-08-10 23:46:40,112 | INFO | nemoguardrails.actions.action_dispatcher | Added autoalign_output_api to actions
2026-08-10 23:46:40,124 | INFO | nemoguardrails.actions.action_dispatcher | Added ClavataCheckAction to actions
2026-08-10 23:46:40,125 | INFO | nemoguardrails.actions.action_dispatcher | Added call cleanlab api to actions
2026-08-10 23:46:40,127 | INFO | nemoguardrails.actions.action_dispatcher | Added content_safety_check_input to actions
2026-08-10 23:46:40,127 | INFO | nemoguardrails.actions.action_dispatcher | Added content_safety_check_output to actions
2026-08-10 23:46:40,127 | INFO | nemoguardrails.actions.action_dispatcher | Added detect_language to actions
2026-08-10 23:46:40,129 | INFO | nemoguardrails.actions.action_dispatcher | Added context_bloat_detection to actions
2026-08-10 23:46:40,132 | INFO | nemoguardrails.actions.action_dispatcher | Added crowdstrike_aidr_guard to actions
2026-08-10 23:46:40,139 | INFO | nemoguardrails.actions.action_dispatcher | Added alignscore_check_facts to actions
2026-08-10 23:46:40,140 | INFO | nemoguardrails.actions.action_dispatcher | Added alignscore request to actions
2026-08-10 23:46:40,140 | INFO | nemoguardrails.actions.action_dispatcher | Added self_check_facts to actions
